Kod;id;g_name;screen_name;class;description
49830;9149880;zhenskaja liga;club9149880;WOMAN;
49831;9179280;??? Zhenskaja obitel' ???;club9179280;WOMAN;"""""""Ty i ON""""... On volnuet i uvlekaet"
47831;9179280;??? Zhenskaja obitel' ???;club9179280;WOMAN;"""""""Ty i ON""""... On volnuet i uvlekaet"
47832;10814780;Melirovanie
49832;10814780;Melirovanie
49833;11056780;Zhenskij futbol gorod Shatura!;club11056780;WOMAN;
47833;11056780;Zhenskij futbol gorod Shatura!;club11056780;WOMAN;
47834;11223380;ZheNsKiJ_KlUb;club11223380;WOMAN;Eta gruppa sozdana dlja obsuzhdenija zhenskih problem
49834;11223380;ZheNsKiJ_KlUb;club11223380;WOMAN;Eta gruppa sozdana dlja obsuzhdenija zhenskih problem
47835;11270780;Ouch! zhenskie aksessuary;club11270780;WOMAN;Internet-magazin modnyh zhenskih aksessuarov i podarkov.
49835;11270780;Ouch! zhenskie aksessuary;club11270780;WOMAN;Internet-magazin modnyh zhenskih aksessuarov i podarkov.
47836;11373880;Zhenskaja masturbatsija - gruppa poklonnikov;club11373880;WOMAN;"""Gruppa dlja teh"
49836;11373880;Zhenskaja masturbatsija - gruppa poklonnikov;club11373880;WOMAN;"""Gruppa dlja teh"
47837;11428980;? Street 69 ? - Butik zhenskoj odezhdy.;club11428980;WOMAN;Street 69 - magazin odezhdy<br><br>Ideja nashego magazina zhenskoj odezhdy v tom
49837;11428980;? Street 69 ? - Butik zhenskoj odezhdy.;club11428980;WOMAN;Street 69 - magazin odezhdy<br><br>Ideja nashego magazina zhenskoj odezhdy v tom
47838;12768180;Verhnjaja zhenskaja odezhda FLASH GEO
49838;12768180;Verhnjaja zhenskaja odezhda FLASH GEO
49839;7780980;EKSKLJuZIVNOE ZhENSKOE BEL'E IZ ShVEJTsARII;club7780980;WOMAN;Gruppa dlja teh
47839;7780980;EKSKLJuZIVNOE ZhENSKOE BEL'E IZ ShVEJTsARII;club7780980;WOMAN;Gruppa dlja teh
49840;12668680;Zhenskaja krasota!;club12668680;WOMAN;Gorjachie naraschivanie volos( Ital'janskaja tehnologija) - 4000r rabota.<br>Gelevye nogti ot 500 do 700r<br>Pokrytie svoih nogtej  biogelem - 500r.<br>Pishite.Zvonite. t.621448 Natal'ja<br>
47840;12668680;Zhenskaja krasota!;club12668680;WOMAN;Gorjachie naraschivanie volos( Ital'janskaja tehnologija) - 4000r rabota.<br>Gelevye nogti ot 500 do 700r<br>Pokrytie svoih nogtej  biogelem - 500r.<br>Pishite.Zvonite. t.621448 Natal'ja<br>
47841;12599680;Zhenskie Plat'ja na leto! SKIDKI!;allplatia;WOMAN;Zhenskie plat'ja na leto! Real'no nedorogo. <br>Po vsem voprosam i predlozhenijam obraschajtes' v lichku.
49841;12599680;Zhenskie Plat'ja na leto! SKIDKI!;allplatia;WOMAN;Zhenskie plat'ja na leto! Real'no nedorogo. <br>Po vsem voprosam i predlozhenijam obraschajtes' v lichku.
49842;12997680;Zhenskoe bel'e;club12997680;WOMAN;Predlagaju modnuju odezhdu . Shirokij vybor nizhnego bel'ja
47842;12997680;Zhenskoe bel'e;club12997680;WOMAN;Predlagaju modnuju odezhdu . Shirokij vybor nizhnego bel'ja
47843;13055380;Sexy_Shop Magazin seksual'nogo zhenskogo bel'ja R A S P R O D A Zh A!!!!!!!!;club13055380;WOMAN;"""V nashem magazine mozhno kupit' modnuju seksual'nuju odezhdu dlja tantsev"
49843;13055380;Sexy_Shop Magazin seksual'nogo zhenskogo bel'ja R A S P R O D A Zh A!!!!!!!!;club13055380;WOMAN;"""V nashem magazine mozhno kupit' modnuju seksual'nuju odezhdu dlja tantsev"
49844;7774180;Zhenskij turnir po minivodnomu polo;club7774180;WOMAN;
47844;7774180;Zhenskij turnir po minivodnomu polo;club7774180;WOMAN;
47845;1858689;Zhenskij futbol;club1858689;WOMAN;
49845;1858689;Zhenskij futbol;club1858689;WOMAN;
47846;1854302;Zhenskij razgovor;club1854302;WOMAN;Pomozhem drug drugu sovetami
49846;1854302;Zhenskij razgovor;club1854302;WOMAN;Pomozhem drug drugu sovetami
49847;1853539;08.03. Voyage Club / Zhenskij prazdnik / Mochalkin bljuz ili legendy okeanskogo tehna;club1853539;WOMAN;
47847;1853539;08.03. Voyage Club / Zhenskij prazdnik / Mochalkin bljuz ili legendy okeanskogo tehna;club1853539;WOMAN;
49848;1846625;Tsenitili zhenskoj krasoty;club1846625;WOMAN;Nam devushkam ochen' hochetsja znat' chto nravitsja vam parnjam. Skazhite a luchshe pokazhite foto
47848;1846625;Tsenitili zhenskoj krasoty;club1846625;WOMAN;Nam devushkam ochen' hochetsja znat' chto nravitsja vam parnjam. Skazhite a luchshe pokazhite foto
49849;1868325;Zhenskaja logika;club1868325;WOMAN;Gruppa tol'ko dlja devoche ot 10 do 15 let! Zdes' mozhno delit'sja sekretami i tajnami.
47849;1868325;Zhenskaja logika;club1868325;WOMAN;Gruppa tol'ko dlja devoche ot 10 do 15 let! Zdes' mozhno delit'sja sekretami i tajnami.
49850;1845700;Dlja teh kto ne po zhenski muzhestvenn
47850;1845700;Dlja teh kto ne po zhenski muzhestvenn
47851;9259000;Ljubiteli krasivyh muzhskih i zhenskih tel;club9259000;WOMAN;Gruppa iskljuchitel'no dlja teh
49851;9259000;Ljubiteli krasivyh muzhskih i zhenskih tel;club9259000;WOMAN;Gruppa iskljuchitel'no dlja teh
49852;8638200;Zhenskuju druzhbu na huj ne menjajut!!!;yellowducksinc;WOMAN;"""Yellow Ducks Inc.<br><br>Oni podrugi. Oni ljubjat drug druga<br><br>""""...My by unichtozhili ves' mir…No my uzhe v pizhame…""""<br><br>Sponsory proekta: bezothodnye kontejnery pod vyvoz musora s nalazhennoj lichnoj zhizn'ju"
47852;8638200;Zhenskuju druzhbu na huj ne menjajut!!!;yellowducksinc;WOMAN;"""Yellow Ducks Inc.<br><br>Oni podrugi. Oni ljubjat drug druga<br><br>""""...My by unichtozhili ves' mir…No my uzhe v pizhame…""""<br><br>Sponsory proekta: bezothodnye kontejnery pod vyvoz musora s nalazhennoj lichnoj zhizn'ju"
47853;9407400;zhenskij sekret;club9407400;WOMAN;Devchenki davajte delit'sja svoimi sekretami
49853;9407400;zhenskij sekret;club9407400;WOMAN;Devchenki davajte delit'sja svoimi sekretami
49854;9763700;_________________?? New_look online ??-  Butik zhenskoj odezhdy i aksessuarov_________________________;club9763700;WOMAN;"""Butik zhenskoj odezhdy i aksessuarov<br><br>g. Hmel'nitskij"
47854;9763700;_________________?? New_look online ??-  Butik zhenskoj odezhdy i aksessuarov_________________________;club9763700;WOMAN;"""Butik zhenskoj odezhdy i aksessuarov<br><br>g. Hmel'nitskij"
47855;1844906;Ljubiteli Zhenskoj krasoty!;club1844906;WOMAN;
49855;1844906;Ljubiteli Zhenskoj krasoty!;club1844906;WOMAN;
49856;1836247;Mart - prazdnik muzhskogo zadora i zhenskoj apatii;club1836247;WOMAN;
47856;1836247;Mart - prazdnik muzhskogo zadora i zhenskoj apatii;club1836247;WOMAN;
49857;2741047;nenavizhu zhenskoe imja SAShA;club2741047;WOMAN;
47857;2741047;nenavizhu zhenskoe imja SAShA;club2741047;WOMAN;
47858;2227247;****OBUV'.SUMKI.ODEZhDA.AKSESSUARY.brend.V nalichii i NA ZAKAZ.(Muzhskaja i Zhenskaja odezhda**nizkie tseny);club2227247;WOMAN;
49858;2227247;****OBUV'.SUMKI.ODEZhDA.AKSESSUARY.brend.V nalichii i NA ZAKAZ.(Muzhskaja i Zhenskaja odezhda**nizkie tseny);club2227247;WOMAN;
49859;3167947;Zhenskie shalosti ili Stervy po zhizni!!;club3167947;WOMAN;..Obsuzhdenie togo
47859;3167947;Zhenskie shalosti ili Stervy po zhizni!!;club3167947;WOMAN;..Obsuzhdenie togo
51809;3167947;Zhenskie shalosti ili Stervy po zhizni!!;club3167947;WOMAN;..Obsuzhdenie togo
49860;3196347;ljubiteli zhenskih grudej;club3196347;WOMAN;
47860;3196347;ljubiteli zhenskih grudej;club3196347;WOMAN;
47861;1834514;8 marta - eto zhe zhenskij den';club1834514;WOMAN;
49861;1834514;8 marta - eto zhe zhenskij den';club1834514;WOMAN;
49862;2907414;Zhenskij futbol v PetrGU;wfcup;WOMAN;My - TE
47862;2907414;Zhenskij futbol v PetrGU;wfcup;WOMAN;My - TE
47863;2905714;Vashe ljubimoe zhenskoe imja;club2905714;WOMAN;Kakoe zhenskoe imja Vas bol'she vsego privlekaet
49863;2905714;Vashe ljubimoe zhenskoe imja;club2905714;WOMAN;Kakoe zhenskoe imja Vas bol'she vsego privlekaet
47864;3271414;Zhenskaja ljubov';club3271414;WOMAN;obsuzhdenie vzaimootnoshenij
49864;3271414;Zhenskaja ljubov';club3271414;WOMAN;obsuzhdenie vzaimootnoshenij
47865;3342914;otdamsja v horoshie zhenskie ruki;club3342914;WOMAN;
49865;3342914;otdamsja v horoshie zhenskie ruki;club3342914;WOMAN;
47866;1833644;Vsemirnyj zhenskij den'!!!!!!!!!;club1833644;WOMAN;
49866;1833644;Vsemirnyj zhenskij den'!!!!!!!!!;club1833644;WOMAN;
49867;1833495;Zhenskoe dominirovanie;club1833495;WOMAN;«Kunilingus? Da zachem?? I kak voobsche ego
47867;1833495;Zhenskoe dominirovanie;club1833495;WOMAN;«Kunilingus? Da zachem?? I kak voobsche ego
49868;2914495;Sojuz razbityh zhenskih serdets;club2914495;WOMAN;
47868;2914495;Sojuz razbityh zhenskih serdets;club2914495;WOMAN;
47869;3185395;Horoshie devochki!!!(Zhenskaja gruppa);club3185395;WOMAN;Pro vse zhenskie shtuchki!!!!!!!!!!!<br>Muzhchinam vhod strogo  vospreschen!!!!
49869;3185395;Horoshie devochki!!!(Zhenskaja gruppa);club3185395;WOMAN;Pro vse zhenskie shtuchki!!!!!!!!!!!<br>Muzhchinam vhod strogo  vospreschen!!!!
47870;77798942;Parnuha|Pornografija|Golaja zhenschina;club77798942;WOMAN;Priton | Golye devochki :3
47871;96133676;Zamuzhnie zhenschiny (SexWife);xwife;WOMAN;Znakomstva s zamuzhnimi zhenschinami!<br><br>? seks istorii zamuzhnih<br>? ssylki na proverennyh dam<br>? ih otkrovennye foto
47872;91305128;Alhimija Udovol'stvija | Treningi dlja zhenschin;alhimiacenter;WOMAN;Rejki
47873;59527377;Zrelye zhenschiny (Mature);sex1on;WOMAN;Znakomstva s zhenschinami ot 30 let<br>(FEJKOV NET 100%)
47874;35790084;Zapiski uspeshnoj zhenschiny;bizwomen;WOMAN;Istorija uspeha: kak stat' biznes-ledi?<br>Vse sekrety samyh bogatyh zhenschin mira!
47876;51573985;Znakomstva so zrelymi zhenschinami;club51573985;WOMAN;Zrelye zhenschiny
47877;110787521;O chem molchit zhenschina..;club110787521;WOMAN;
47878;105540543;Zapah Zhenschiny;club105540543;WOMAN;
47879;89685220;ShIKARNAJa ZhENSchINA;club89685220;WOMAN;
47880;107000364;Zhenschiny protiv muzhchin;club107000364;WOMAN;
47881;41036554;Znakomstva s bogatymi zhenschinami;club41036554;WOMAN;Znakomstva s bogatymi zhenschinami
47882;100795398;??.. Vkus zhenschiny ...?? (18+);club100795398;WOMAN;Zhenskaja mudrost' v sovokupnosti s hitrost'ju daet takoj effekt
47883;90463212;Dnevnik zhenschiny;club90463212;WOMAN;
47884;92445357;"""Zrelye zhenschiny (Mamy";Babushki;"Intsest)""";maturesexwomen;WOMAN;Vse ljubiteli zhenskogo tela teper' mogut poluchit' udovol'stvie ot ego sozertsanija. Eto osobaja roskosh'
47885;66339016;Nude Mature | krasivye golye zhenschiny (NJu zrelye);nudemature;WOMAN;Po voprosam reklamy pishite v soobschenija soobschestva. Spam i flud soobschenija - BAN!<br>Vashi foto predlagajte v novosti!<br><br>Redaktsija Nude Mature ostavljaet za soboj prava bez ob'jasnenija prichiny otkazat' v publikatsii Vashih fotografij.<br><br>Rekomenduem:<br>vk.com/iNude<br>vk.com/PRkrasotki<br>vk.com/WomenPhoto
47886;61069754;Zhenschina;club61069754;WOMAN;Samoe zhenskoe soobschestvo!<br>Rasskazhi o nas podrugam!
47887;85001017;O Zhenschinah...;club85001017;WOMAN;
47888;75072174;Ee velichestvo
47889;62121639;Tolstushki znakomstva
55877;29690183;Ja - zhenschina...;me_woman;WOMAN;
47890;29690183;Ja - zhenschina...;me_woman;WOMAN;
55878;108533159;Vozrozhdenie Zhenschiny;happy_woman_girl;WOMAN;
47891;108533159;Vozrozhdenie Zhenschiny;happy_woman_girl;WOMAN;
47892;93324745;Zhenschina vsegda prava;women_rights;WOMAN;Ne stojte v storone
47893;27353830;?? KLUB EKONOMNYH ZhENSchIN KALININGRADA ??;kezh39;WOMAN;VSJa NEOBHODIMAJa INFORMATsIJa DLJa RABOTY V GRUPPE KEZh
47894;93189305;MIR JaRKOJ ZhENSchINY;miryarok;WOMAN;
47895;47684604;Muzhchina i zhenschina. Znakomstva i obschenie;marbers;WOMAN;Chto nuzhno chtoby sohranit' i priumnozhit' chuvstvo strastnoj vljublennosti na dolgie gody sovmestnoj supruzheskoj zhizni
47896;49347538;Dlja vseh zamuzhnih zhenschin
47897;69506868;O chem govorjat zhenschiny (18+);club69506868;WOMAN;Ja - chej-to sglaz i obereg.<br>Komu nagrada
47898;95469294;Shkola Otnoshenij dlja zhenschin;datingschoolonline;WOMAN;Vstupaj v gruppu Uspeshnyh Zhenschin!<br>Vebinary i obuchenie po Seksologii i Psihologii Otnoshenij!<br>Sotni statej i kvalifitsirovannye trenera
47899;45560898;Muzhskie istorii. O zhenschinah nachistotu;menstory;WOMAN;Pokazyvaem i rasskazyvaem razlichnye istorii iz zhizni muzhchin. Zdes' kazhdyj mozhet stat' avtorom i pokazat' svoe videnie problem muzhchiny v ego vzaimootnoshenijah s zhenschinami. Zdes' razoblachajut mify
55882;61421935;nalejte zhenschine vodjary;pour_woman_vodka;WOMAN;soobschestvo dlja sil'nyh zhenschin i seksual'nyh muzhchin
47901;61421935;nalejte zhenschine vodjary;pour_woman_vodka;WOMAN;soobschestvo dlja sil'nyh zhenschin i seksual'nyh muzhchin
47902;2162716;ZRELYE ZhENSchINY ili za 30;club2162716;WOMAN;Eto dlja teh
47903;55483071;Vedy dlja zhenschin;club55483071;WOMAN;Zvuk imeet pervostepennoe znachenie v protsesse peredachi informatsii soglasno Vedam
47904;20273489;LJuBITELJaM ZRELYH I PYShNYH ZhENSchIN SEKS INTIM;club20273489;WOMAN;zhenshiny kotorym nadoeli ih muzh'ja i kotorye prekrasno znajut chto oni zasluzhivajut bol'shee i ne protiv provesti dosug s molodymi 
47905;73106863;Ja - Bogataja Zhenschina;irichestwoman;WOMAN;??Tol'ko dlja zhenschin ?? Kak najti svoj put' k bogatstvu i finansovoj nezavisimosti ??!!!
47906;75023139;Mir ljubimyh zhenschin;mir_lubimih_jenshin;WOMAN;My pomogaem zhenschinam uluchshit' otnoshenija s soboj
47907;16693260;"""Sovmestnye pokupki.Optovye zakupki """"MIR ZhENSchIN""""""";clubforwomens;WOMAN;My ne prinimaem stranichki teh
47908;64574161;Samye krasivye Zhenschiny;manywomen;WOMAN;
47909;60999369;•?• Zhenschiny o Muzhchinah •?• (18+);womenaboutmen;WOMAN;Ljubov'
55890;66822311;Ee Velichestvo - ZhENSchINA;majesty_woman;WOMAN;
47911;66822311;Ee Velichestvo - ZhENSchINA;majesty_woman;WOMAN;
55891;56617979;Mir schastlivoj zhenschiny;woman_ofhappy_world;WOMAN;Eta gruppa dlja zhenschin kotorye hotjat byt' zhenschinami
47912;56617979;Mir schastlivoj zhenschiny;woman_ofhappy_world;WOMAN;Eta gruppa dlja zhenschin kotorye hotjat byt' zhenschinami
55892;49548635;Schastlivaja zhenschina;smiling_woman;WOMAN;Chto takoe byt' Zhenschinoj? Kak stat' schastlivoj? Kak byt' krasivoj? Kak najti vzaimoponimanie s muzhchinoj
47913;49548635;Schastlivaja zhenschina;smiling_woman;WOMAN;Chto takoe byt' Zhenschinoj? Kak stat' schastlivoj? Kak byt' krasivoj? Kak najti vzaimoponimanie s muzhchinoj
47914;73575638;? LASKOVYE SETI ? Ljubov' i zhizn' zhenschin ?;club73575638;WOMAN;Ot dushi
47915;32937224;Mir prekrasnoj Zhenschiny|Zima;mirpolonchudes;WOMAN;Zhenskoe soobschestvo.<br>Samye krasivye stihi i tsitaty
47916;38372246;Podchinenie zhenschiny muzhchine(okno v mir)(+18);club38372246;WOMAN;"""Eto pablik gruppy """"Podchinenie zhenschiny muzhchine"""" ( http://vk.com/club16706493 ). Poskol'ku iz-za voinstvennyh feministok gruppu iskljuchili iz poiska"
47919;52471715;© Schast'e Zhenschiny;jenshini;WOMAN;Tam
47920;54193657;Klub polnyh zhenschin (BBW
47921;23202092;Zrelye zhenschiny;club23202092;WOMAN;
47922;37033711;Chto govorjat  uspeshnye  zhenschiny;talking_ladies;WOMAN;
54888;37033711;Chto govorjat  uspeshnye  zhenschiny;talking_ladies;WOMAN;
47923;39210533;SEKRETY PODSOZNANIJa: Vselennaja Muzhchiny i Zhenschiny;mark_ifraimov;WOMAN;Ja verju v to
47924;31457653;Zhenschiny protiv muzhchin(+21);club31457653;WOMAN;Blondinka - dura! Brjunetka - sterva! Krasish'sja - nashtukaturennaja! Bez kosmetiki - mysh'! Hudaja - vzjat'sja ne za chto! Polnaja - korova! MUZhIKI
47925;18871165;ZhENSchINA V BLAGOSTI;club18871165;WOMAN;ZhELAEM VAM I VAShEJ SEM'E SChAST'Ja!
55897;41871682;Schast'e byt' Zhenschinoj;happiness_of_woman;WOMAN;
47926;41871682;Schast'e byt' Zhenschinoj;happiness_of_woman;WOMAN;
47927;97838062;? Klub schastlivyh zhenschin |Sem'ja|Retsepty|Ljubov';ba_o_bab;WOMAN;Krasivaja baba po-ljubomu umnaja.<br>Um ne pozvolit ej byt' nekrasivoj!
55900;79936878;Zhenschina ? Mama ? Zhena;woman_mother_whife;WOMAN;Eta gruppa o sovremennyh sostojavshihsja zhenschinah
47928;79936878;Zhenschina ? Mama ? Zhena;woman_mother_whife;WOMAN;Eta gruppa o sovremennyh sostojavshihsja zhenschinah
47929;1954093;?ZhENSchINY-KOShKI?;club1954093;WOMAN;"""Zhenschina-koshka...Eto ne prosto nazvanie...A FILOSOFIJa ZhIZNI!Ona svobodoljubiva i nezavisima"
47930;68037622;Pravila schastlivoj zhenschiny;uspeshnyesvidanija;WOMAN;"""Kak poluchit' predlozhenie ruki i serdtsa <br>Gde vstretit' svoju ljubov'"
47931;39898199;Seks vecherinki Moskva. Zrelye zhenschiny
47932;52707200;? Oh
47933;37987020;Zhenschiny o...;zhenshini_o;WOMAN;Vse o chem govorit i umalchivaet prekrasnyj pol
47934;17970635;Perfect  Ladies • Sovershennye zhenschiny 20 veka;perfect_retro_ladies;WOMAN;Pervaja gruppa o krasivejshih zhenschinah 20 veka.  Zdes' my naslazhdaemsja krasotoj i talantom nashih  Perfect Ladies – sovershennyh zhenschin proshlogo stoletija.  Razdelite s nami etu ljubov'. <br><br>Gruppa posvjaschena devushkam do 1965 goda rozhdenija. V nashem ogromnom  fotoarhive vy uvidite ne tol'ko izvestnye  vsem litsa
54897;17970635;Perfect  Ladies • Sovershennye zhenschiny 20 veka;perfect_retro_ladies;WOMAN;Pervaja gruppa o krasivejshih zhenschinah 20 veka.  Zdes' my naslazhdaemsja krasotoj i talantom nashih  Perfect Ladies – sovershennyh zhenschin proshlogo stoletija.  Razdelite s nami etu ljubov'. <br><br>Gruppa posvjaschena devushkam do 1965 goda rozhdenija. V nashem ogromnom  fotoarhive vy uvidite ne tol'ko izvestnye  vsem litsa
47935;57404185;Shkola schastlivoj zhenschiny;magicnadya;WOMAN;OSTOROZhNO! Vstupaja v gruppu Vy beznadezhno<br>POTERJaETE:<br>- odinochestvo<br>- neuverennost' v sebe<br>- strah muzhchin<br>POLUChITE:<br>- retsepty razvitija zhenstvennosti i nezhnosti<br>- algoritmy vyhoda zamuzh i poiska svoego muzhchiny<br>- sekrety garmonichnyh otnoshenij
55904;75438041;Mir Zhenschin ? Krasota i Zdorov'e;woman_format;WOMAN;V nashem soobschestve Vy najdete dlja sebja mnogo poleznyh sovetov
47936;75438041;Mir Zhenschin ? Krasota i Zdorov'e;woman_format;WOMAN;V nashem soobschestve Vy najdete dlja sebja mnogo poleznyh sovetov
47937;32939817;Dnevnik zhenschin;women.diary;WOMAN;Luchshaja zhenskaja stranichka:<br>- Interesnye mysli<br>- Poleznye sovety i istorii<br>- Tvoj stil' i krasota
47938;59120125;Sovremennaja zhenschina;vsegda_sama;WOMAN;Zhurnal o zhenschinah i dlja zhenschin<br>Zhenschina XXI veka<br>Kto ona...<br>O chem dumaet...<br>Kogo ljubit...
47939;28128568;Muzhchina i zhenschina;loverdriver;WOMAN;"""""""Prosto soedinite zhenschinu s muzhchinoj - i vy poluchite Boga bystree"
55905;74885365;Art to be a woman ? Iskusstvo byt' zhenschinoj;arttobeawoman;WOMAN;
47940;74885365;Art to be a woman ? Iskusstvo byt' zhenschinoj;arttobeawoman;WOMAN;
47941;39187910;Garmonichnaja zhenschina;harmoniewoman_page;WOMAN;"""V etoj gruppe dlja Vas vsegda mnogo poleznoj informatsii ot spikerov proekta """"Garmonichnaja Zhenschina"""" - Mihaila Starosel'skogo"
47942;23228995;? Prednaznachenie byt' Zhenschinoj / valyaeva.ru;tobewoman;WOMAN;Gruppa o Zhenschinah i dlja Zhenschin
47943;17959988;Imperija Mudryh Zhenschin;tashishkina;WOMAN;"""Chto ja ne delaju i ja delaju.<br>5 """"ne"""" obo mne.<br> <br>(P.S. ja znaju"
47944;63857740;Sil'naja zhenschina;silnaya_j;WOMAN;
47945;24486838;#o
55911;32189126;Pravoslavnaja zhenschina;orthodox_woman;WOMAN;Pravoslavnye zhenschiny - ob'edinjajtes'!<br><br>Nam zhe vsegda est'
47946;32189126;Pravoslavnaja zhenschina;orthodox_woman;WOMAN;Pravoslavnye zhenschiny - ob'edinjajtes'!<br><br>Nam zhe vsegda est'
47947;57236908;Chto hochet zhenschina...;zadymaycy_12;WOMAN;
47948;34305674;O ChEM GOVORJaT ZhENSchINY;womentalks;WOMAN;"""Zhenskij forum<br>___________________________________<br><br>Devushki"
47949;36528035;© Vedicheskaja Zhenschina;omshakti;WOMAN;Vedicheskaja zhenschina - eto ta
47950;40810906;Mir schastlivoj zhenschiny;worldofwoman;WOMAN;uchimsja byt' nastojaschimi
55918;91423062;Ideal'naja zhenschina (retsepty
47951;91423062;Ideal'naja zhenschina (retsepty
47952;74315554;Vam
47953;61327545;•? Obitel' zhenschiny|Sekrety domashnego ujuta ?•;zhenskaya_obitel;WOMAN;
47954;68189017;Mir Zhenschin |  Krasota
47955;52613735;Fason ? Odezhda dlja zhenschin i detej;fashiontr;WOMAN;°•..?°•..DOBRO POZhALOVAT' V UDIVITEL'NYJ MIR KRASOTY I STILJa!..?°•<br>? Dlja vas tol'ko luchshie  modeli v seti!<br>?? RABOTAEM PO VSEJ ROSSII ??<br>===============================<br>#odezhda #magazin #odezhdy #internet #internetmagazin #zhenskaja #katalog #razmery #kuplju #kupit' #optom #sajt #2015 #2014 #foto #modnaja #stili #ofitsial'naja #zhenschin #deshevo #nedorogaja #dostavka #rossii #skidki #kruglosutochno #rasprodazha #podarki #tsena #kachestvennaja #svitshoty<br>===============================modnaja odezhda 
47956;16324215;Rokovye Zhenschiny ( Rock Metal Core Punk Folk );female_metal;WOMAN;Dobro pozhalovat' v nashe soobschestvo
47957;39963309;GOROD ZhENSchIN;city_of_women;WOMAN;Retsepty
55927;74147441;???Prelestnoe sozdan'e...Zhenschina???;lovely_creature_woman;WOMAN;Vse o zhenschine....zdorov'e
47959;74147441;???Prelestnoe sozdan'e...Zhenschina???;lovely_creature_woman;WOMAN;Vse o zhenschine....zdorov'e
47960;28916342;Krasivaja odezhda dlja zhenschin i malyshej;women_kids_clothes;WOMAN;ZAKAZY I VOPROSY TOL'KO SJuDA: http://vk.com/id7529032<br>Uvazhaemye druz'ja! Poskol'ku mnogie prodolzhajut ignorirovat' nashi mnogochislennye prizyvy ne ostavljat' voprosy i zakazy v kommentarijah
47961;63260042;PORODISTAJa ZhENSchINA;luxewoman;WOMAN;I karlik
47962;61001232;Muzhchina i zhenschina: Psihologija Otnoshenij »;be.together;WOMAN;
47963;42752772;Mir Zhenschin;be.unique;WOMAN;Nastojaschaja zhenschina – ona drugaja. <br><br>Interesnaja
47964;960475;Psihologija muzhchiny i zhenschiny.;club960475;WOMAN;Gruppa dlja ljudej s chuvstvom jumora
47965;37100241;Mir zhenschin|Stihi|ZIMA;world__of_women;WOMAN;Vzorvi svoi emotsii
47966;1559063;devchenki devushki zhenschiny;bywomenclub;WOMAN;Hmel'nye
52136;1559063;devchenki devushki zhenschiny;bywomenclub;WOMAN;Hmel'nye
47967;46035967;Kodeks chesti sovremennoj zhenschiny (21+);kodex__4esti;WOMAN;
